gid_n,possessions_seen,possessions_attached,n_away,n_home,pts_away,pts_home,expected_home,expected_away,attach_rate,home_point_error,away_point_error,possession_gap,pass_attach,pass_points,pass_balance,trusted,season_code
20801185,195,190,96.0,92.0,97.0,101.0,99.0,95.0,0.9743589743589743,2.0,2.0,4.0,False,False,True,False,08
20801186,187,182,88.0,89.0,98.0,103.0,106.00005764933456,97.99995159344948,0.9732620320855615,-3.0000576493345648,4.840655051907561e-05,1.0,False,False,True,False,08
20801187,193,193,95.0,95.0,113.0,109.0,109.0,113.0,1.0,0.0,0.0,0.0,True,True,True,True,08
20801188,190,177,86.0,88.0,74.0,105.0,103.0,74.0,0.9315789473684211,2.0,0.0,2.0,False,False,True,False,08
20801189,189,189,92.0,91.0,102.0,106.0,106.0,102.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801190,177,177,89.0,85.0,93.0,103.0,103.0,93.0,1.0,0.0,0.0,4.0,True,True,True,True,08
20801191,205,180,88.0,90.0,98.0,93.0,95.0,103.0,0.8780487804878049,-2.0,-5.0,2.0,False,False,True,False,08
20801192,184,162,79.0,81.0,90.0,96.0,94.0,90.0,0.8804347826086957,2.0,0.0,2.0,False,False,True,False,08
20801193,197,197,98.0,97.0,98.0,115.0,115.0,98.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801194,197,197,99.0,97.0,116.0,110.0,108.0,118.0,1.0,2.0,-2.0,2.0,True,False,True,False,08
20801195,178,127,62.0,63.0,49.0,60.0,60.0,49.0,0.7134831460674157,0.0,0.0,1.0,False,True,True,False,08
20801196,171,171,85.0,84.0,92.0,102.0,102.0,92.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801197,189,181,90.0,89.0,68.0,104.0,104.0,68.0,0.9576719576719577,0.0,0.0,1.0,False,True,True,False,08
20801198,190,190,94.0,93.0,105.0,122.0,122.0,105.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801199,192,192,95.0,94.0,104.0,111.0,111.0,104.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801200,182,182,90.0,87.0,95.0,92.0,92.0,95.0,1.0,0.0,0.0,3.0,True,True,True,True,08
20801201,184,184,89.0,92.0,75.0,92.0,92.0,75.0,1.0,0.0,0.0,3.0,True,True,True,True,08
20801202,202,164,81.0,80.0,88.0,91.0,89.0,86.0,0.8118811881188119,2.0,2.0,1.0,False,False,True,False,08
20801203,204,203,101.0,101.0,97.0,96.0,96.00006411721382,97.00006762328675,0.9950980392156863,-6.411721382448832e-05,-6.762328675335993e-05,0.0,True,True,True,True,08
20801204,182,105,50.0,54.0,53.0,54.0,51.0,53.0,0.5769230769230769,3.0,0.0,4.0,False,False,True,False,08
20801205,189,189,92.0,92.0,87.0,91.0,91.0,87.0,1.0,0.0,0.0,0.0,True,True,True,True,08
20801206,187,187,91.0,92.0,80.0,98.0,98.0,80.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801207,177,177,88.0,87.0,94.0,96.0,96.0,94.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801208,169,169,84.0,83.0,66.0,86.0,86.0,66.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801209,197,197,99.0,95.0,100.0,116.0,118.0,98.0,1.0,-2.0,2.0,4.0,True,False,True,False,08
20801210,187,153,75.0,76.0,63.0,88.0,88.0,63.0,0.8181818181818182,0.0,0.0,1.0,False,True,True,False,08
20801211,207,207,101.0,101.0,110.0,119.0,119.0,110.0,1.0,0.0,0.0,0.0,True,True,True,True,08
20801212,188,188,92.0,95.0,83.0,113.0,113.0,83.0,1.0,0.0,0.0,3.0,True,True,True,True,08
20801213,186,186,94.0,89.0,101.0,72.0,72.0,101.0,1.0,0.0,0.0,5.0,True,True,False,False,08
20801214,176,176,88.0,85.0,79.0,81.0,81.0,79.0,1.0,0.0,0.0,3.0,True,True,True,True,08
20801215,181,181,88.0,90.0,100.0,98.0,98.0,100.0,1.0,0.0,0.0,2.0,True,True,True,True,08
20801216,208,208,100.0,106.0,112.0,125.0,125.0,112.0,1.0,0.0,0.0,6.0,True,True,False,False,08
20801217,198,198,96.0,100.0,107.0,115.0,115.00002424881495,107.00002276853708,1.0,-2.4248814952443354e-05,-2.2768537078832196e-05,4.0,True,True,True,True,08
20801218,198,157,77.0,78.0,86.0,71.0,71.0,86.0,0.7929292929292929,0.0,0.0,1.0,False,True,True,False,08
20801219,199,199,97.0,97.0,111.0,110.0,110.00007685144745,111.00010725380774,1.0,-7.685144744584704e-05,-0.00010725380774090354,0.0,True,True,True,True,08
20801220,187,187,91.0,92.0,84.0,95.0,95.0,84.0,1.0,0.0,0.0,1.0,True,True,True,True,08
20801221,207,207,103.0,103.0,108.0,115.0,115.0,108.0,1.0,0.0,0.0,0.0,True,True,True,True,08
20801222,188,188,93.0,91.0,90.0,98.0,98.00003461155069,90.00001875281578,1.0,-3.461155068862354e-05,-1.87528157766792e-05,2.0,True,True,True,True,08
20801223,186,186,92.0,92.0,96.0,102.0,102.00000360197997,96.00022259812314,1.0,-3.6019799694031462e-06,-0.00022259812314473493,0.0,True,True,True,True,08
20801224,184,162,78.0,81.0,85.0,75.0,73.0,85.0,0.8804347826086957,2.0,0.0,3.0,False,False,True,False,08
20801225,186,186,88.0,93.0,73.0,102.0,102.0,73.0,1.0,0.0,0.0,5.0,True,True,False,False,08
20801226,175,175,87.0,87.0,73.0,98.0,98.0,73.0,1.0,0.0,0.0,0.0,True,True,True,True,08
20801227,197,197,96.0,98.0,98.0,105.0,105.00018841373134,98.00006024503652,1.0,-0.00018841373133682282,-6.024503652213298e-05,2.0,True,True,True,True,08
20801228,208,190,94.0,94.0,118.0,75.0,75.0,118.0,0.9134615384615384,0.0,0.0,0.0,False,True,True,False,08
20801229,203,203,96.0,100.0,113.0,117.0,117.0,113.0,1.0,0.0,0.0,4.0,True,True,True,True,08
20801230,185,185,91.0,92.0,74.0,104.0,104.0,76.0,1.0,0.0,-2.0,1.0,True,False,True,False,08
20900001,188,185,91.0,90.0,95.0,89.0,89.00003032941392,95.00001664660223,0.9840425531914894,-3.032941391722943e-05,-1.6646602233549856e-05,1.0,False,True,True,False,09
20900002,185,185,93.0,89.0,102.0,91.0,91.0,102.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900003,205,204,101.0,101.0,87.0,96.0,96.0,87.0,0.9951219512195122,0.0,0.0,0.0,True,True,True,True,09
20900004,199,199,98.0,99.0,92.0,99.0,99.0,92.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900005,202,161,80.0,80.0,86.0,96.0,92.0,86.0,0.7970297029702971,4.0,0.0,0.0,False,False,True,False,09
20900006,193,193,95.0,95.0,106.0,120.0,120.0,106.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900007,201,201,99.0,99.0,92.0,101.0,101.0,91.0,1.0,0.0,1.0,0.0,True,False,True,False,09
20900008,180,148,72.0,69.0,48.0,79.0,78.0,46.0,0.8222222222222222,1.0,2.0,3.0,False,False,True,False,09
20900009,200,200,99.0,99.0,93.0,115.0,115.0,93.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900010,168,168,83.0,82.0,96.0,74.0,73.99996841435754,96.00003567646323,1.0,3.1585642460640884e-05,-3.5676463227218846e-05,1.0,True,True,True,True,09
20900011,205,205,101.0,103.0,93.0,95.0,95.0,93.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900012,185,185,92.0,89.0,89.0,102.0,102.0,89.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900013,189,189,92.0,93.0,95.0,113.0,113.0,96.0,1.0,0.0,-1.0,1.0,True,False,True,False,09
20900014,196,196,98.0,97.0,105.0,114.0,114.0,105.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900015,203,203,101.0,102.0,108.0,107.0,107.0,108.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900016,195,195,95.0,96.0,109.0,107.0,107.0,109.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900017,183,183,92.0,89.0,86.0,91.0,92.0,85.0,1.0,-1.0,1.0,3.0,True,False,True,False,09
20900018,181,181,88.0,92.0,97.0,94.0,94.0,97.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900019,229,229,114.0,112.0,100.0,102.0,102.0,100.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900020,205,205,103.0,101.0,86.0,99.0,99.0,86.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900021,189,132,64.0,67.0,65.0,78.0,76.0,64.0,0.6984126984126984,2.0,1.0,3.0,False,False,True,False,09
20900022,185,132,66.0,64.0,72.0,91.0,91.0,70.0,0.7135135135135136,0.0,2.0,2.0,False,False,True,False,09
20900023,188,188,92.0,92.0,91.0,83.0,83.0,91.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900024,189,189,92.0,94.0,96.0,83.0,83.0,96.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900025,196,196,96.0,97.0,107.0,115.0,115.0,107.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900026,193,185,90.0,92.0,104.0,87.0,87.0,104.0,0.9585492227979274,0.0,0.0,2.0,False,True,True,False,09
20900027,188,188,93.0,92.0,95.0,85.0,85.0,95.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900028,187,187,92.0,89.0,92.0,97.0,97.0000458709564,92.00008402171956,1.0,-4.587095639863037e-05,-8.402171955879112e-05,3.0,True,True,True,True,09
20900029,193,193,93.0,97.0,93.0,111.0,111.0,98.0,1.0,0.0,-5.0,4.0,True,False,True,False,09
20900030,228,228,112.0,114.0,101.0,123.0,123.0,101.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900031,188,188,93.0,93.0,94.0,80.0,80.0,94.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900032,191,191,95.0,93.0,104.0,123.0,123.0,104.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900033,168,165,83.0,78.0,75.0,90.0,90.0,75.0,0.9821428571428571,0.0,0.0,5.0,False,True,False,False,09
20900034,221,221,109.0,110.0,141.0,127.0,127.0,141.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900035,186,183,90.0,90.0,107.0,111.0,111.0,107.0,0.9838709677419355,0.0,0.0,0.0,False,True,True,False,09
20900036,185,185,90.0,92.0,85.0,96.0,96.0,85.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900037,190,190,93.0,95.0,94.0,113.0,113.00003035955983,94.00007176677553,1.0,-3.035955982966243e-05,-7.1766775533888e-05,2.0,True,True,True,True,09
20900038,193,161,80.0,78.0,80.0,61.0,61.0,78.0,0.8341968911917098,0.0,2.0,2.0,False,False,True,False,09
20900039,193,193,96.0,94.0,125.0,116.0,115.9999920191343,125.0000466663349,1.0,7.980865703416384e-06,-4.6666334895917316e-05,2.0,True,True,True,True,09
20900040,192,155,77.0,77.0,74.0,78.0,75.0,74.0,0.8072916666666666,3.0,0.0,0.0,False,False,True,False,09
20900041,192,192,96.0,92.0,87.0,95.0,95.0,87.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900042,177,177,86.0,87.0,83.0,74.0,74.0,83.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900043,212,212,107.0,104.0,123.0,133.0,133.0,123.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900044,201,201,99.0,97.0,112.0,120.0,120.0,112.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900045,212,160,77.0,78.0,76.0,86.0,86.0,75.0,0.7547169811320755,0.0,1.0,1.0,False,False,True,False,09
20900046,185,185,91.0,89.0,68.0,79.0,79.0,68.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900047,202,202,99.0,101.0,113.0,115.0,117.0,111.0,1.0,-2.0,2.0,2.0,True,False,True,False,09
20900048,190,190,94.0,96.0,113.0,96.0,96.0,113.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900049,229,0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,False,False,True,False,09
20900050,186,186,92.0,91.0,90.0,93.0,93.0,90.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900051,181,176,86.0,87.0,89.0,99.0,102.0,86.0,0.9723756906077348,-3.0,3.0,1.0,False,False,True,False,09
20900052,210,210,104.0,105.0,111.0,93.0,93.0,111.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900053,185,134,64.0,67.0,77.0,52.0,55.0,77.0,0.7243243243243244,-3.0,0.0,3.0,False,False,True,False,09
20900054,183,183,91.0,90.0,77.0,85.0,85.0,80.0,1.0,0.0,-3.0,1.0,True,False,True,False,09
20900055,195,195,96.0,96.0,104.0,96.0,96.0,104.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900056,190,190,96.0,90.0,81.0,83.0,83.0,81.0,1.0,0.0,0.0,6.0,True,True,False,False,09
20900057,215,215,106.0,105.0,101.0,98.0,98.0,101.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900058,193,193,96.0,94.0,85.0,96.0,96.0,85.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900059,186,107,53.0,52.0,56.0,56.0,52.0,54.0,0.5752688172043011,4.0,2.0,1.0,False,False,True,False,09
20900060,196,196,98.0,96.0,102.0,120.0,122.0,100.0,1.0,-2.0,2.0,2.0,True,False,True,False,09
20900061,185,185,93.0,90.0,99.0,110.0,110.0,99.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900062,190,190,91.0,94.0,93.0,89.0,89.0,93.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900063,206,206,102.0,102.0,122.0,94.0,94.0,122.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900064,204,204,103.0,98.0,101.0,89.0,89.0,101.0,1.0,0.0,0.0,5.0,True,True,False,False,09
20900065,185,140,68.0,68.0,73.0,68.0,66.0,73.0,0.7567567567567568,2.0,0.0,0.0,False,False,True,False,09
20900066,191,191,94.0,96.0,103.0,102.0,102.0,103.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900067,207,207,101.0,100.0,107.0,114.0,114.0,107.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900068,194,140,69.0,67.0,82.0,73.0,69.0,82.0,0.7216494845360825,4.0,0.0,2.0,False,False,True,False,09
20900069,203,203,99.0,100.0,105.0,113.0,113.0,105.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900070,190,136,68.0,67.0,61.0,66.0,66.0,63.0,0.7157894736842105,0.0,-2.0,1.0,False,False,True,False,09
20900071,185,185,90.0,91.0,99.0,113.0,113.0,99.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900072,186,119,58.0,60.0,50.0,60.0,57.0,50.0,0.6397849462365591,3.0,0.0,2.0,False,False,True,False,09
20900073,204,204,100.0,99.0,86.0,102.0,102.0,86.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900074,188,188,95.0,92.0,105.0,108.0,110.0,103.0,1.0,-2.0,2.0,3.0,True,False,True,False,09
20900075,184,184,91.0,89.0,94.0,97.0,97.0,94.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900076,195,132,66.0,64.0,74.0,67.0,66.0,74.0,0.676923076923077,1.0,0.0,2.0,False,False,True,False,09
20900077,185,185,93.0,89.0,86.0,96.0,96.0,88.0,1.0,0.0,-2.0,4.0,True,False,True,False,09
20900078,191,191,93.0,94.0,88.0,71.0,72.0,87.0,1.0,-1.0,1.0,1.0,True,False,True,False,09
20900079,182,182,89.0,90.0,107.0,90.0,90.0,107.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900080,194,147,71.0,75.0,79.0,60.0,61.0,77.0,0.7577319587628866,-1.0,2.0,4.0,False,False,True,False,09
20900081,203,203,102.0,95.0,94.0,105.0,105.0,94.0,1.0,0.0,0.0,7.0,True,True,False,False,09
20900082,208,208,100.0,104.0,118.0,90.0,90.0,118.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900083,182,182,89.0,91.0,98.0,114.0,114.00008116155523,98.00000441360602,1.0,-8.116155522941426e-05,-4.413606021103078e-06,2.0,True,True,True,True,09
20900084,183,183,89.0,90.0,84.0,96.0,96.0,84.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900085,201,177,85.0,90.0,80.0,113.0,111.0,80.0,0.8805970149253731,2.0,0.0,5.0,False,False,False,False,09
20900086,187,158,77.0,78.0,78.0,61.0,65.0,78.0,0.8449197860962567,-4.0,0.0,1.0,False,False,True,False,09
20900087,184,182,88.0,90.0,87.0,94.0,92.9999391437989,90.00010255454751,0.9891304347826086,1.0000608562011024,-3.00010255454751,2.0,False,False,True,False,09
20900088,195,195,96.0,98.0,101.0,129.0,129.0,101.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900089,198,198,97.0,97.0,87.0,102.0,102.0,87.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900090,182,182,87.0,90.0,104.0,99.0,99.0,104.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900091,210,210,102.0,102.0,110.0,113.0,113.0000230456542,110.00003404552264,1.0,-2.3045654202746846e-05,-3.404552263930327e-05,0.0,True,True,True,True,09
20900092,176,176,87.0,86.0,81.0,88.0,88.0,81.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900093,204,204,99.0,103.0,102.0,90.0,90.0,102.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900094,180,180,88.0,89.0,74.0,102.0,102.0,74.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900095,196,196,95.0,97.0,93.0,116.0,116.0,93.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900096,208,208,102.0,103.0,107.0,120.0,120.0,107.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900097,186,186,90.0,94.0,88.0,104.0,104.0,88.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900098,192,192,95.0,95.0,119.0,115.0,115.00003105462952,118.99998778391628,1.0,-3.105462951680238e-05,1.2216083717930815e-05,0.0,True,True,True,True,09
20900099,197,197,99.0,95.0,95.0,93.0,93.0,95.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900100,189,189,94.0,94.0,124.0,131.0,131.0,124.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900101,218,218,109.0,107.0,105.0,146.0,146.0,105.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900102,196,196,98.0,96.0,112.0,84.0,84.0,112.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900103,183,183,90.0,89.0,93.0,81.0,81.0,93.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900104,186,186,93.0,90.0,76.0,90.0,90.0,76.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900105,186,186,94.0,90.0,88.0,91.0,89.0,90.0,1.0,2.0,-2.0,4.0,True,False,True,False,09
20900106,177,177,86.0,87.0,93.0,79.0,79.0,93.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900107,200,200,100.0,97.0,103.0,121.0,121.0,103.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900108,200,200,100.0,98.0,98.0,97.0,101.0,98.0,1.0,-4.0,0.0,2.0,True,False,True,False,09
20900109,214,214,107.0,104.0,94.0,108.0,108.0,94.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900110,200,200,96.0,102.0,89.0,99.0,99.0,89.0,1.0,0.0,0.0,6.0,True,True,False,False,09
20900111,182,150,74.0,74.0,73.0,85.0,87.0,75.0,0.8241758241758241,-2.0,-2.0,0.0,False,False,True,False,09
20900112,172,172,84.0,85.0,75.0,98.0,98.0,75.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900113,181,179,87.0,90.0,81.0,79.0,79.00000699904399,81.99998502879133,0.988950276243094,-6.999043989708298e-06,-0.999985028791329,3.0,False,False,True,False,09
20900114,193,144,73.0,71.0,87.0,72.0,72.0,85.0,0.7461139896373057,0.0,2.0,2.0,False,False,True,False,09
20900115,206,206,100.0,99.0,102.0,107.0,108.0,102.0,1.0,-1.0,0.0,1.0,True,False,True,False,09
20900116,186,186,89.0,91.0,105.0,84.0,84.0,107.0,1.0,0.0,-2.0,2.0,True,False,True,False,09
20900117,193,173,85.0,85.0,88.0,82.0,81.0,88.0,0.8963730569948186,1.0,0.0,0.0,False,False,True,False,09
20900118,199,199,100.0,99.0,79.0,104.0,104.0,79.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900119,183,183,90.0,92.0,83.0,92.0,92.0,83.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900120,176,176,90.0,84.0,81.0,81.0,79.0,83.0,1.0,2.0,-2.0,6.0,True,False,False,False,09
20900121,198,198,96.0,98.0,104.0,124.0,124.0,104.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900122,198,175,89.0,83.0,92.0,90.0,91.0,95.0,0.8838383838383839,-1.0,-3.0,6.0,False,False,False,False,09
20900123,211,211,104.0,105.0,102.0,121.0,121.0,102.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900124,190,190,94.0,88.0,72.0,88.0,88.0,72.0,1.0,0.0,0.0,6.0,True,True,False,False,09
20900125,181,181,91.0,88.0,112.0,90.0,90.0,112.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900126,209,209,105.0,102.0,121.0,107.0,107.0,121.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900127,182,66,33.0,32.0,38.0,29.0,29.0,34.0,0.3626373626373626,0.0,4.0,1.0,False,False,True,False,09
20900128,202,202,99.0,100.0,90.0,76.0,77.00003735372069,88.99997454294262,1.0,-1.0000373537206855,1.0000254570573759,1.0,True,False,True,False,09
20900129,180,158,79.0,78.0,73.0,68.0,68.0,73.0,0.8777777777777778,0.0,0.0,1.0,False,True,True,False,09
20900130,198,198,98.0,96.0,100.0,109.0,109.0,100.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900131,197,197,95.0,99.0,79.0,105.0,105.0,79.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900132,179,179,89.0,85.0,104.0,89.0,89.0,104.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900133,200,135,66.0,65.0,74.0,77.0,77.0,74.0,0.675,0.0,0.0,1.0,False,True,True,False,09
20900134,167,167,82.0,80.0,80.0,74.0,74.0,80.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900135,191,154,78.0,72.0,79.0,99.0,100.0,78.0,0.806282722513089,-1.0,1.0,6.0,False,False,False,False,09
20900136,187,187,92.0,93.0,104.0,105.0,103.00005618771701,105.99999978090362,1.0,1.999943812282993,-1.9999997809036216,1.0,True,False,True,False,09
20900137,187,187,94.0,90.0,103.0,107.0,107.0,103.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900138,170,170,82.0,84.0,80.0,81.0,81.0,80.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900139,197,197,96.0,98.0,88.0,91.0,94.0,88.0,1.0,-3.0,0.0,2.0,True,False,True,False,09
20900140,199,199,100.0,98.0,87.0,97.0,97.0,87.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900141,209,209,105.0,102.0,125.0,129.0,129.0,125.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900142,198,198,95.0,97.0,101.0,98.0,98.0,101.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900143,181,181,87.0,91.0,95.0,90.0,90.0,95.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900144,187,187,92.0,92.0,101.0,93.0,93.0,101.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900145,187,187,93.0,94.0,100.0,101.0,101.0,100.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900146,209,209,106.0,103.0,101.0,91.0,91.0,101.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900147,198,132,63.0,65.0,63.0,55.0,55.0,63.0,0.6666666666666666,0.0,0.0,2.0,False,True,True,False,09
20900148,190,190,94.0,93.0,91.0,97.0,97.0,91.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900149,207,207,101.0,103.0,115.0,113.0,113.0,115.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900150,200,162,79.0,79.0,87.0,93.0,93.0,87.0,0.81,0.0,0.0,0.0,False,True,True,False,09
20900151,180,180,88.0,90.0,100.0,87.0,87.0,100.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900152,198,198,98.0,97.0,91.0,83.0,83.0,91.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900153,195,195,96.0,96.0,102.0,110.0,110.00002626004719,102.00006541350078,1.0,-2.626004719274988e-05,-6.541350077782226e-05,0.0,True,True,True,True,09
20900154,202,202,100.0,97.0,111.0,105.0,105.0,111.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900155,200,200,99.0,101.0,112.0,130.0,130.0,112.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900156,195,195,95.0,96.0,99.0,89.0,87.0,101.0,1.0,2.0,-2.0,1.0,True,False,True,False,09
20900157,188,188,92.0,92.0,93.0,106.0,106.0,93.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900158,188,88,43.0,42.0,41.0,44.0,42.0,41.0,0.46808510638297873,2.0,0.0,1.0,False,False,True,False,09
20900159,208,208,104.0,103.0,110.0,103.0,103.0,110.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900160,201,201,100.0,98.0,94.0,108.0,108.0,94.0,1.0,0.0,0.0,2.0,True,True,True,True,09
20900161,181,181,88.0,88.0,84.0,86.0,86.0,84.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900162,190,146,72.0,71.0,67.0,88.0,88.0,65.0,0.7684210526315789,0.0,2.0,1.0,False,False,True,False,09
20900163,204,139,69.0,69.0,60.0,72.0,66.0,60.0,0.6813725490196079,6.0,0.0,0.0,False,False,True,False,09
20900164,185,185,90.0,91.0,91.0,106.0,106.0,91.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900165,186,186,90.0,93.0,85.0,99.0,99.00003580571826,85.00000702340205,1.0,-3.580571825523293e-05,-7.023402048389471e-06,3.0,True,True,True,True,09
20900166,194,194,97.0,93.0,97.0,84.0,84.0,97.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900167,187,187,92.0,93.0,91.0,104.0,104.0,91.0,1.0,0.0,0.0,1.0,True,True,True,True,09
20900168,200,200,100.0,97.0,94.0,99.0,99.0,94.0,1.0,0.0,0.0,3.0,True,True,True,True,09
20900169,182,182,89.0,87.0,84.0,84.0,87.0,81.0,1.0,-3.0,3.0,2.0,True,False,True,False,09
20900170,190,190,91.0,97.0,101.0,110.0,110.0,103.0,1.0,0.0,-2.0,6.0,True,False,False,False,09
20900171,179,179,88.0,88.0,90.0,83.0,83.0,90.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900172,196,196,92.0,101.0,93.0,108.0,108.0,93.0,1.0,0.0,0.0,9.0,True,True,False,False,09
20900173,189,189,95.0,92.0,105.0,95.0,94.8980572218525,105.10209776268452,1.0,0.10194277814750308,-0.10209776268452231,3.0,True,True,True,True,09
20900174,193,193,96.0,92.0,102.0,97.0,97.0,102.0,1.0,0.0,0.0,4.0,True,True,True,True,09
20900175,198,198,97.0,97.0,113.0,120.0,120.0,113.0,1.0,0.0,0.0,0.0,True,True,True,True,09
20900176,186,157,78.0,76.0,87.0,85.0,84.0,87.0,0.8440860215053764,1.0,0.0,2.0,False,False,True,False,09
20900177,188,155,79.0,74.0,73.0,60.0,60.0,73.0,0.824468085106383,0.0,0.0,5.0,False,True,False,False,09
20900178,206,206,102.0,101.0,107.0,128.0,127.0,108.0,1.0,1.0,-1.0,1.0,True,False,True,False,09
20900179,192,192,96.0,94.0,102.0,105.0,104.0,102.0,1.0,1.0,0.0,2.0,True,False,True,False,09
20900180,183,183,87.0,90.0,88.0,95.0,95.0,88.0,1.0,0.0,0.0,3.0,True,True,True,True,09
