player_id,player_name,A_r,M_r
1631205,Buddy Boeheim,11.981998815368188,3.9944610633415727
1631207,Dalen Terry,92.52593271035825,37.44801474564665
1631210,Jacob Toppin,0.0,0.0
1631211,Trevor Keels,3.9986141859809052,0.0
1631212,Peyton Watson,338.7757728435714,141.35249211327493
1631213,Tyrese Martin,290.5788317908777,96.92584575849243
1631214,Alondes Williams,15.966782682190223,5.988926921899624
1631216,Caleb Houstan,23.910125109825035,11.955753664836129
1631217,Moussa Diabaté,3.9979213990013847,1.9986143060109323
1631218,Trayce Jackson-Davis,1.9996534864594093,1.9996534864594093
1631221,Collin Gillespie,704.2140974849343,293.3438352851657
1631222,Jake LaRavia,349.3031736388719,114.51556737888265
1631230,Dominick Barlow,123.33902390788906,35.257901127396615
1631243,Mouhamed Gueye,187.72732754917655,54.225044573059584
