season,season_type,player_id,player_name,season_games,layup_assists_created,dunk_assists_created,other_rim_assists_created,rim_assists_strict,rim_assists_all,layup_assists_created_per_game,dunk_assists_created_per_game,other_rim_assists_created_per_game,rim_assists_strict_per_game,rim_assists_all_per_game
2015-16,Regular Season,101236,Chuck Hayes,2.0,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
2015-16,Regular Season,2400,Drew Gooden,29.0,1,1,0,2,2,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.06896551724137931
2015-16,Regular Season,204002,Edy Tavares,11.0,2,0,0,2,2,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182
2015-16,Regular Season,203481,Jeff Withey,51.0,2,0,0,2,2,0.0392156862745098,0.0,0.0,0.0392156862745098,0.0392156862745098
2015-16,Regular Season,201975,Jodie Meeks,3.0,1,1,0,2,2,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
2015-16,Regular Season,203919,Jordan Adams,2.0,1,1,0,2,2,0.5,0.5,0.0,1.0,1.0
2015-16,Regular Season,203077,Michael Kidd-Gilchrist,7.0,0,2,0,2,2,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857
2015-16,Regular Season,1626151,Aaron Harrison,20.0,0,1,0,1,1,0.0,0.05,0.0,0.05,0.05
2015-16,Regular Season,2563,Dahntay Jones,1.0,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
2015-16,Regular Season,1626251,Duje Dukan,1.0,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
2015-16,Regular Season,202343,Elliot Williams,5.0,1,0,0,1,1,0.2,0.0,0.0,0.2,0.2
2015-16,Regular Season,202962,Greg Smith,18.0,1,0,0,1,1,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555
2015-16,Regular Season,201580,JaVale McGee,34.0,1,0,0,1,1,0.029411764705882353,0.0,0.0,0.029411764705882353,0.029411764705882353
2015-16,Regular Season,202379,Jeremy Evans,30.0,1,0,0,1,1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333
2015-16,Regular Season,201202,Joel Anthony,19.0,1,0,0,1,1,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842
2015-16,Regular Season,203268,Jorge Gutierrez,11.0,1,0,0,1,1,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091
2015-16,Regular Season,203512,Lucas Nogueira,29.0,1,0,0,1,1,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655
2015-16,Regular Season,101126,Nate Robinson,2.0,0,0,1,0,1,0.0,0.0,0.5,0.0,0.5
2015-16,Regular Season,201593,Nikola Pekovic,12.0,1,0,0,1,1,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333
2015-16,Regular Season,203111,Orlando Johnson,7.0,0,1,0,1,1,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
2015-16,Regular Season,201619,Sasha Kaun,23.0,1,0,0,1,1,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216
2015-16,Regular Season,203963,Shayne Whittington,6.0,1,0,0,1,1,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2015-16,Regular Season,202353,Tibor Pleiss,12.0,1,0,0,1,1,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333
2016-17,Regular Season,201935,James Harden,81.0,230,201,12,431,443,2.8395061728395063,2.4814814814814814,0.14814814814814814,5.320987654320987,5.469135802469136
2016-17,Regular Season,201566,Russell Westbrook,81.0,221,174,34,395,429,2.728395061728395,2.1481481481481484,0.41975308641975306,4.8765432098765435,5.296296296296297
2016-17,Regular Season,202322,John Wall,78.0,212,115,25,327,352,2.717948717948718,1.4743589743589745,0.32051282051282054,4.1923076923076925,4.512820512820513
2016-17,Regular Season,201937,Ricky Rubio,75.0,171,106,32,277,309,2.28,1.4133333333333333,0.4266666666666667,3.6933333333333334,4.12
2016-17,Regular Season,204456,T.J. McConnell,81.0,151,70,18,221,239,1.8641975308641976,0.8641975308641975,0.2222222222222222,2.728395061728395,2.950617283950617
2016-17,Regular Season,201939,Stephen Curry,79.0,127,101,9,228,237,1.6075949367088607,1.2784810126582278,0.11392405063291139,2.8860759493670884,3.0
2016-17,Regular Season,101108,Chris Paul,60.0,123,97,14,220,234,2.05,1.6166666666666667,0.23333333333333334,3.6666666666666665,3.9
2016-17,Regular Season,201952,Jeff Teague,82.0,139,57,33,196,229,1.6951219512195121,0.6951219512195121,0.4024390243902439,2.3902439024390243,2.792682926829268
2016-17,Regular Season,203999,Nikola Jokic,73.0,137,66,9,203,212,1.8767123287671232,0.9041095890410958,0.1232876712328767,2.780821917808219,2.904109589041096
2016-17,Regular Season,203110,Draymond Green,76.0,114,84,12,198,210,1.5,1.105263157894737,0.15789473684210525,2.6052631578947367,2.763157894736842
2016-17,Regular Season,201587,Nicolas Batum,77.0,144,46,19,190,209,1.87012987012987,0.5974025974025974,0.24675324675324675,2.4675324675324677,2.7142857142857144
2016-17,Regular Season,200768,Kyle Lowry,60.0,105,72,22,177,199,1.75,1.2,0.36666666666666664,2.95,3.316666666666667
2016-17,Regular Season,203471,Dennis Schroder,79.0,124,58,12,182,194,1.5696202531645569,0.7341772151898734,0.1518987341772152,2.3037974683544302,2.4556962025316458
2016-17,Regular Season,203901,Elfrid Payton,82.0,103,70,20,173,193,1.2560975609756098,0.8536585365853658,0.24390243902439024,2.1097560975609757,2.3536585365853657
2016-17,Regular Season,203521,Matthew Dellavedova,76.0,113,59,17,172,189,1.486842105263158,0.7763157894736842,0.2236842105263158,2.263157894736842,2.486842105263158
2016-17,Regular Season,2544,LeBron James,74.0,96,77,6,173,179,1.2972972972972974,1.0405405405405406,0.08108108108108109,2.3378378378378377,2.418918918918919
2016-17,Regular Season,203081,Damian Lillard,75.0,91,62,25,153,178,1.2133333333333334,0.8266666666666667,0.3333333333333333,2.04,2.3733333333333335
2016-17,Regular Season,200771,Sergio Rodriguez,68.0,110,53,11,163,174,1.6176470588235294,0.7794117647058824,0.16176470588235295,2.3970588235294117,2.5588235294117645
2016-17,Regular Season,202738,Isaiah Thomas,76.0,118,42,11,160,171,1.5526315789473684,0.5526315789473685,0.14473684210526316,2.1052631578947367,2.25
2016-17,Regular Season,202339,Eric Bledsoe,66.0,92,68,10,160,170,1.393939393939394,1.0303030303030303,0.15151515151515152,2.4242424242424243,2.5757575757575757
2016-17,Regular Season,201950,Jrue Holiday,67.0,88,65,17,153,170,1.3134328358208955,0.9701492537313433,0.2537313432835821,2.283582089552239,2.537313432835821
2016-17,Regular Season,200765,Rajon Rondo,68.0,106,48,14,154,168,1.5588235294117647,0.7058823529411765,0.20588235294117646,2.264705882352941,2.4705882352941178
2016-17,Regular Season,2749,Jameer Nelson,75.0,91,42,29,133,162,1.2133333333333334,0.56,0.38666666666666666,1.7733333333333334,2.16
2016-17,Regular Season,201943,Brandon Jennings,81.0,92,53,16,145,161,1.1358024691358024,0.654320987654321,0.19753086419753085,1.7901234567901234,1.9876543209876543
2016-17,Regular Season,202681,Kyrie Irving,72.0,69,78,12,147,159,0.9583333333333334,1.0833333333333333,0.16666666666666666,2.0416666666666665,2.2083333333333335
2016-17,Regular Season,203507,Giannis Antetokounmpo,80.0,88,50,19,138,157,1.1,0.625,0.2375,1.725,1.9625
2016-17,Regular Season,201951,Ty Lawson,69.0,89,52,14,141,155,1.289855072463768,0.7536231884057971,0.2028985507246377,2.0434782608695654,2.246376811594203
2016-17,Regular Season,203935,Marcus Smart,79.0,110,31,12,141,153,1.3924050632911393,0.3924050632911392,0.1518987341772152,1.7848101265822784,1.9367088607594938
2016-17,Regular Season,201143,Al Horford,68.0,109,25,14,134,148,1.6029411764705883,0.36764705882352944,0.20588235294117646,1.9705882352941178,2.176470588235294
2016-17,Regular Season,1627763,Malcolm Brogdon,75.0,82,49,16,131,147,1.0933333333333333,0.6533333333333333,0.21333333333333335,1.7466666666666666,1.96
2016-17,Regular Season,202689,Kemba Walker,79.0,99,40,6,139,145,1.2531645569620253,0.5063291139240507,0.0759493670886076,1.759493670886076,1.8354430379746836
2016-17,Regular Season,201188,Marc Gasol,74.0,107,19,15,126,141,1.445945945945946,0.25675675675675674,0.20270270270270271,1.7027027027027026,1.9054054054054055
2016-17,Regular Season,201144,Mike Conley,69.0,83,41,16,124,140,1.2028985507246377,0.5942028985507246,0.2318840579710145,1.7971014492753623,2.028985507246377
2016-17,Regular Season,101150,Lou Williams,81.0,74,54,8,128,136,0.9135802469135802,0.6666666666666666,0.09876543209876543,1.5802469135802468,1.6790123456790123
2016-17,Regular Season,201609,Goran Dragic,73.0,62,58,13,120,133,0.8493150684931506,0.7945205479452054,0.1780821917808219,1.643835616438356,1.821917808219178
2016-17,Regular Season,202397,Ish Smith,80.0,83,41,8,124,132,1.0375,0.5125,0.1,1.55,1.65
2016-17,Regular Season,202710,Jimmy Butler,75.0,74,31,24,105,129,0.9866666666666667,0.41333333333333333,0.32,1.4,1.72
2016-17,Regular Season,201976,Patrick Beverley,67.0,77,45,6,122,128,1.1492537313432836,0.6716417910447762,0.08955223880597014,1.8208955223880596,1.9104477611940298
2016-17,Regular Season,202326,DeMarcus Cousins,72.0,90,27,10,117,127,1.25,0.375,0.1388888888888889,1.625,1.7638888888888888
2016-17,Regular Season,1626156,D'Angelo Russell,63.0,50,54,18,104,122,0.7936507936507936,0.8571428571428571,0.2857142857142857,1.6507936507936507,1.9365079365079365
2016-17,Regular Season,201954,Darren Collison,68.0,64,41,14,105,119,0.9411764705882353,0.6029411764705882,0.20588235294117646,1.5441176470588236,1.75
2016-17,Regular Season,204060,Joe Ingles,82.0,55,56,7,111,118,0.6707317073170732,0.6829268292682927,0.08536585365853659,1.353658536585366,1.4390243902439024
2016-17,Regular Season,203486,Mason Plumlee,81.0,88,19,10,107,117,1.0864197530864197,0.2345679012345679,0.12345679012345678,1.3209876543209877,1.4444444444444444
2016-17,Regular Season,1626164,Devin Booker,78.0,66,40,9,106,115,0.8461538461538461,0.5128205128205128,0.11538461538461539,1.358974358974359,1.4743589743589745
2016-17,Regular Season,2037,Jamal Crawford,81.0,65,39,10,104,114,0.8024691358024691,0.48148148148148145,0.12345679012345678,1.2839506172839505,1.4074074074074074
2016-17,Regular Season,203903,Jordan Clarkson,82.0,57,39,14,96,110,0.6951219512195121,0.47560975609756095,0.17073170731707318,1.170731707317073,1.3414634146341464
2016-17,Regular Season,204025,Tim Frazier,65.0,66,27,17,93,110,1.0153846153846153,0.4153846153846154,0.26153846153846155,1.4307692307692308,1.6923076923076923
2016-17,Regular Season,201949,James Johnson,76.0,46,53,10,99,109,0.6052631578947368,0.6973684210526315,0.13157894736842105,1.3026315789473684,1.4342105263157894
2016-17,Regular Season,201933,Blake Griffin,60.0,53,44,7,97,104,0.8833333333333333,0.7333333333333333,0.11666666666666667,1.6166666666666667,1.7333333333333334
2016-17,Regular Season,1626144,Emmanuel Mudiay,55.0,56,32,16,88,104,1.018181818181818,0.5818181818181818,0.2909090909090909,1.6,1.8909090909090909
2016-17,Regular Season,2548,Dwyane Wade,59.0,60,32,11,92,103,1.0169491525423728,0.5423728813559322,0.1864406779661017,1.5593220338983051,1.7457627118644068
2016-17,Regular Season,201142,Kevin Durant,62.0,53,40,10,93,103,0.8548387096774194,0.6451612903225806,0.16129032258064516,1.5,1.6612903225806452
2016-17,Regular Season,202330,Gordon Hayward,73.0,48,44,9,92,101,0.6575342465753424,0.6027397260273972,0.1232876712328767,1.2602739726027397,1.3835616438356164
2016-17,Regular Season,2738,Andre Iguodala,76.0,59,32,8,91,99,0.7763157894736842,0.42105263157894735,0.10526315789473684,1.1973684210526316,1.3026315789473684
2016-17,Regular Season,101114,Deron Williams,64.0,56,36,7,92,99,0.875,0.5625,0.109375,1.4375,1.546875
2016-17,Regular Season,1627755,Tyler Ulis,61.0,59,38,2,97,99,0.9672131147540983,0.6229508196721312,0.03278688524590164,1.5901639344262295,1.6229508196721312
2016-17,Regular Season,202331,Paul George,75.0,53,30,14,83,97,0.7066666666666667,0.4,0.18666666666666668,1.1066666666666667,1.2933333333333332
2016-17,Regular Season,203078,Bradley Beal,77.0,63,21,12,84,96,0.8181818181818182,0.2727272727272727,0.15584415584415584,1.0909090909090908,1.2467532467532467
2016-17,Regular Season,202328,Greg Monroe,81.0,56,34,6,90,96,0.691358024691358,0.41975308641975306,0.07407407407407407,1.1111111111111112,1.1851851851851851
2016-17,Regular Season,203468,CJ McCollum,80.0,46,40,7,86,93,0.575,0.5,0.0875,1.075,1.1625
2016-17,Regular Season,202391,Jeremy Lin,36.0,55,29,9,84,93,1.5277777777777777,0.8055555555555556,0.25,2.3333333333333335,2.5833333333333335
2016-17,Regular Season,200826,J.J. Barea,35.0,43,40,9,83,92,1.2285714285714286,1.1428571428571428,0.2571428571428571,2.3714285714285714,2.6285714285714286
2016-17,Regular Season,200794,Paul Millsap,69.0,60,31,1,91,92,0.8695652173913043,0.4492753623188406,0.014492753623188406,1.318840579710145,1.3333333333333333
2016-17,Regular Season,101145,Monta Ellis,74.0,59,18,14,77,91,0.7972972972972973,0.24324324324324326,0.1891891891891892,1.0405405405405406,1.2297297297297298
2016-17,Regular Season,2440,Matt Barnes,74.0,58,21,11,79,90,0.7837837837837838,0.28378378378378377,0.14864864864864866,1.0675675675675675,1.2162162162162162
2016-17,Regular Season,204020,Tyler Johnson,73.0,44,30,15,74,89,0.6027397260273972,0.410958904109589,0.2054794520547945,1.0136986301369864,1.2191780821917808
2016-17,Regular Season,201569,Eric Gordon,75.0,47,36,5,83,88,0.6266666666666667,0.48,0.06666666666666667,1.1066666666666667,1.1733333333333333
2016-17,Regular Season,203145,Kent Bazemore,73.0,46,40,2,86,88,0.6301369863013698,0.547945205479452,0.0273972602739726,1.178082191780822,1.2054794520547945
2016-17,Regular Season,1627785,Isaiah Whitehead,73.0,56,22,8,78,86,0.7671232876712328,0.3013698630136986,0.1095890410958904,1.0684931506849316,1.178082191780822
2016-17,Regular Season,202704,Reggie Jackson,52.0,50,32,4,82,86,0.9615384615384616,0.6153846153846154,0.07692307692307693,1.5769230769230769,1.6538461538461537
2016-17,Regular Season,201572,Brook Lopez,75.0,60,16,8,76,84,0.8,0.21333333333333335,0.10666666666666667,1.0133333333333334,1.12
2016-17,Regular Season,203115,Will Barton,60.0,48,23,13,71,84,0.8,0.38333333333333336,0.21666666666666667,1.1833333333333333,1.4
2016-17,Regular Season,2561,David West,68.0,66,14,3,80,83,0.9705882352941176,0.20588235294117646,0.04411764705882353,1.1764705882352942,1.2205882352941178
2016-17,Regular Season,202323,Evan Turner,65.0,40,27,16,67,83,0.6153846153846154,0.4153846153846154,0.24615384615384617,1.0307692307692307,1.2769230769230768
2016-17,Regular Season,203917,Nik Stauskas,80.0,42,29,12,71,83,0.525,0.3625,0.15,0.8875,1.0375
2016-17,Regular Season,201988,Patty Mills,80.0,53,24,5,77,82,0.6625,0.3,0.0625,0.9625,1.025
2016-17,Regular Season,202066,Garrett Temple,65.0,41,32,8,73,81,0.6307692307692307,0.49230769230769234,0.12307692307692308,1.123076923076923,1.2461538461538462
2016-17,Regular Season,201565,Derrick Rose,64.0,50,23,7,73,80,0.78125,0.359375,0.109375,1.140625,1.25
2016-17,Regular Season,202691,Klay Thompson,78.0,47,28,5,75,80,0.6025641025641025,0.358974358974359,0.0641025641025641,0.9615384615384616,1.0256410256410255
2016-17,Regular Season,2564,Boris Diaw,73.0,41,31,7,72,79,0.5616438356164384,0.4246575342465753,0.0958904109589041,0.9863013698630136,1.082191780821918
2016-17,Regular Season,1627098,Malcolm Delaney,73.0,58,17,4,75,79,0.7945205479452054,0.2328767123287671,0.0547945205479452,1.0273972602739727,1.082191780821918
2016-17,Regular Season,1627750,Jamal Murray,82.0,40,24,14,64,78,0.4878048780487805,0.2926829268292683,0.17073170731707318,0.7804878048780488,0.9512195121951219
2016-17,Regular Season,203484,Kentavious Caldwell-Pope,76.0,44,29,5,73,78,0.5789473684210527,0.3815789473684211,0.06578947368421052,0.9605263157894737,1.0263157894736843
2016-17,Regular Season,101109,Raymond Felton,79.0,44,31,3,75,78,0.5569620253164557,0.3924050632911392,0.0379746835443038,0.9493670886075949,0.9873417721518988
2016-17,Regular Season,1626157,Karl-Anthony Towns,82.0,51,17,9,68,77,0.6219512195121951,0.2073170731707317,0.10975609756097561,0.8292682926829268,0.9390243902439024
2016-17,Regular Season,201942,DeMar DeRozan,74.0,52,17,6,69,75,0.7027027027027027,0.22972972972972974,0.08108108108108109,0.9324324324324325,1.0135135135135136
2016-17,Regular Season,2546,Carmelo Anthony,74.0,49,17,6,66,72,0.6621621621621622,0.22972972972972974,0.08108108108108109,0.8918918918918919,0.972972972972973
2016-17,Regular Season,1627742,Brandon Ingram,79.0,40,24,7,64,71,0.5063291139240507,0.3037974683544304,0.08860759493670886,0.810126582278481,0.8987341772151899
2016-17,Regular Season,202709,Cory Joseph,80.0,39,22,10,61,71,0.4875,0.275,0.125,0.7625,0.8875
2016-17,Regular Season,203967,Dario Saric,81.0,43,22,6,65,71,0.5308641975308642,0.2716049382716049,0.07407407407407407,0.8024691358024691,0.8765432098765432
2016-17,Regular Season,203915,Spencer Dinwiddie,59.0,48,19,4,67,71,0.8135593220338984,0.3220338983050847,0.06779661016949153,1.1355932203389831,1.2033898305084745
2016-17,Regular Season,203501,Tim Hardaway Jr.,79.0,39,27,5,66,71,0.4936708860759494,0.34177215189873417,0.06329113924050633,0.8354430379746836,0.8987341772151899
2016-17,Regular Season,1626145,Tyus Jones,60.0,34,29,8,63,71,0.5666666666666667,0.48333333333333334,0.13333333333333333,1.05,1.1833333333333333
2016-17,Regular Season,201571,D.J. Augustin,78.0,41,23,6,64,70,0.5256410256410257,0.2948717948717949,0.07692307692307693,0.8205128205128205,0.8974358974358975
2016-17,Regular Season,101141,Ersan Ilyasova,82.0,46,19,5,65,70,0.5609756097560976,0.23170731707317074,0.06097560975609756,0.7926829268292683,0.8536585365853658
2016-17,Regular Season,1627739,Kris Dunn,78.0,38,17,15,55,70,0.48717948717948717,0.21794871794871795,0.19230769230769232,0.7051282051282052,0.8974358974358975
2016-17,Regular Season,203095,Evan Fournier,68.0,38,24,7,62,69,0.5588235294117647,0.35294117647058826,0.10294117647058823,0.9117647058823529,1.0147058823529411
2016-17,Regular Season,203994,Jusuf Nurkic,65.0,46,16,6,62,68,0.7076923076923077,0.24615384615384617,0.09230769230769231,0.9538461538461539,1.0461538461538462
2016-17,Regular Season,203482,Kelly Olynyk,75.0,51,10,7,61,68,0.68,0.13333333333333333,0.09333333333333334,0.8133333333333334,0.9066666666666666
2016-17,Regular Season,203114,Khris Middleton,29.0,34,27,7,61,68,1.1724137931034482,0.9310344827586207,0.2413793103448276,2.103448275862069,2.3448275862068964
2016-17,Regular Season,2200,Pau Gasol,64.0,47,15,6,62,68,0.734375,0.234375,0.09375,0.96875,1.0625
2016-17,Regular Season,2225,Tony Parker,63.0,38,23,7,61,68,0.6031746031746031,0.36507936507936506,0.1111111111111111,0.9682539682539683,1.0793650793650793
2016-17,Regular Season,203506,Victor Oladipo,67.0,41,22,5,63,68,0.6119402985074627,0.3283582089552239,0.07462686567164178,0.9402985074626866,1.0149253731343284
2016-17,Regular Season,203076,Anthony Davis,75.0,46,18,2,64,66,0.6133333333333333,0.24,0.02666666666666667,0.8533333333333334,0.88
2016-17,Regular Season,201588,George Hill,49.0,26,36,4,62,66,0.5306122448979592,0.7346938775510204,0.08163265306122448,1.2653061224489797,1.346938775510204
2016-17,Regular Season,203953,Jabari Parker,51.0,39,16,10,55,65,0.7647058823529411,0.3137254901960784,0.19607843137254902,1.0784313725490196,1.2745098039215685
2016-17,Regular Season,202694,Marcus Morris Sr.,79.0,35,21,9,56,65,0.4430379746835443,0.26582278481012656,0.11392405063291139,0.7088607594936709,0.8227848101265823
2016-17,Regular Season,2772,Trevor Ariza,80.0,41,20,4,61,65,0.5125,0.25,0.05,0.7625,0.8125
2016-17,Regular Season,201568,Danilo Gallinari,63.0,37,16,10,53,63,0.5873015873015873,0.25396825396825395,0.15873015873015872,0.8412698412698413,1.0
2016-17,Regular Season,203914,Gary Harris,57.0,37,20,6,57,63,0.6491228070175439,0.3508771929824561,0.10526315789473684,1.0,1.105263157894737
2016-17,Regular Season,203079,Dion Waiters,46.0,28,28,6,56,62,0.6086956521739131,0.6086956521739131,0.13043478260869565,1.2173913043478262,1.3478260869565217
2016-17,Regular Season,202696,Nikola Vucevic,75.0,43,15,4,58,62,0.5733333333333334,0.2,0.05333333333333334,0.7733333333333333,0.8266666666666667
2016-17,Regular Season,2757,Beno Udrih,39.0,28,18,14,46,60,0.717948717948718,0.46153846153846156,0.358974358974359,1.1794871794871795,1.5384615384615385
2016-17,Regular Season,201567,Kevin Love,60.0,37,20,3,57,60,0.6166666666666667,0.3333333333333333,0.05,0.95,1.0
2016-17,Regular Season,203124,Kyle O'Quinn,79.0,39,19,2,58,60,0.4936708860759494,0.24050632911392406,0.02531645569620253,0.7341772151898734,0.759493670886076
2016-17,Regular Season,203085,Austin Rivers,73.0,26,29,4,55,59,0.3561643835616438,0.3972602739726027,0.0547945205479452,0.7534246575342466,0.8082191780821918
2016-17,Regular Season,203476,Gorgui Dieng,82.0,35,19,5,54,59,0.4268292682926829,0.23170731707317074,0.06097560975609756,0.6585365853658537,0.7195121951219512
2016-17,Regular Season,202693,Markieff Morris,76.0,41,11,7,52,59,0.5394736842105263,0.14473684210526316,0.09210526315789473,0.6842105263157895,0.7763157894736842
2016-17,Regular Season,203952,Andrew Wiggins,82.0,30,25,3,55,58,0.36585365853658536,0.3048780487804878,0.036585365853658534,0.6707317073170732,0.7073170731707317
2016-17,Regular Season,201584,Courtney Lee,77.0,41,12,5,53,58,0.5324675324675324,0.15584415584415584,0.06493506493506493,0.6883116883116883,0.7532467532467533
2016-17,Regular Season,200755,JJ Redick,77.0,23,30,5,53,58,0.2987012987012987,0.38961038961038963,0.06493506493506493,0.6883116883116883,0.7532467532467533
2016-17,Regular Season,203109,Jae Crowder,72.0,41,11,6,52,58,0.5694444444444444,0.1527777777777778,0.08333333333333333,0.7222222222222222,0.8055555555555556
2016-17,Regular Season,202695,Kawhi Leonard,74.0,35,21,2,56,58,0.47297297297297297,0.28378378378378377,0.02702702702702703,0.7567567567567568,0.7837837837837838
2016-17,Regular Season,1938,Manu Ginobili,69.0,39,17,2,56,58,0.5652173913043478,0.2463768115942029,0.028985507246376812,0.8115942028985508,0.8405797101449275
2016-17,Regular Season,1626178,Rondae Hollis-Jefferson,78.0,35,14,9,49,58,0.44871794871794873,0.1794871794871795,0.11538461538461539,0.6282051282051282,0.7435897435897436
2016-17,Regular Season,203524,Solomon Hill,80.0,41,13,4,54,58,0.5125,0.1625,0.05,0.675,0.725
2016-17,Regular Season,203932,Aaron Gordon,80.0,34,16,6,50,56,0.425,0.2,0.075,0.625,0.7
2016-17,Regular Season,203944,Julius Randle,74.0,36,17,3,53,56,0.4864864864864865,0.22972972972972974,0.04054054054054054,0.7162162162162162,0.7567567567567568
2016-17,Regular Season,201158,Marco Belinelli,74.0,42,8,6,50,56,0.5675675675675675,0.10810810810810811,0.08108108108108109,0.6756756756756757,0.7567567567567568
2016-17,Regular Season,2734,Devin Harris,53.0,24,29,2,53,55,0.4528301886792453,0.5471698113207547,0.03773584905660377,1.0,1.0377358490566038
2016-17,Regular Season,202734,E'Twaun Moore,73.0,31,17,7,48,55,0.4246575342465753,0.2328767123287671,0.0958904109589041,0.6575342465753424,0.7534246575342466
2016-17,Regular Season,2207,Joe Johnson,78.0,22,31,2,53,55,0.28205128205128205,0.3974358974358974,0.02564102564102564,0.6794871794871795,0.7051282051282052
2016-17,Regular Season,203930,Sean Kilpatrick,70.0,43,7,5,50,55,0.6142857142857143,0.1,0.07142857142857142,0.7142857142857143,0.7857142857142857
2016-17,Regular Season,1713,Vince Carter,73.0,40,9,6,49,55,0.547945205479452,0.1232876712328767,0.0821917808219178,0.6712328767123288,0.7534246575342466
2016-17,Regular Season,1626150,Andrew Harrison,72.0,34,16,4,50,54,0.4722222222222222,0.2222222222222222,0.05555555555555555,0.6944444444444444,0.75
2016-17,Regular Season,203897,Zach LaVine,47.0,32,15,7,47,54,0.6808510638297872,0.3191489361702128,0.14893617021276595,1.0,1.148936170212766
2016-17,Regular Season,203957,Dante Exum,66.0,31,19,3,50,53,0.4696969696969697,0.2878787878787879,0.045454545454545456,0.7575757575757576,0.803030303030303
2016-17,Regular Season,2585,Zaza Pachulia,70.0,34,19,0,53,53,0.4857142857142857,0.2714285714285714,0.0,0.7571428571428571,0.7571428571428571
2016-17,Regular Season,1626163,Frank Kaminsky,75.0,41,9,2,50,52,0.5466666666666666,0.12,0.02666666666666667,0.6666666666666666,0.6933333333333334
2016-17,Regular Season,203552,Seth Curry,70.0,33,14,5,47,52,0.4714285714285714,0.2,0.07142857142857142,0.6714285714285714,0.7428571428571429
2016-17,Regular Season,1626170,Jerian Grant,62.0,35,11,5,46,51,0.5645161290322581,0.1774193548387097,0.08064516129032258,0.7419354838709677,0.8225806451612904
2016-17,Regular Season,201152,Thaddeus Young,74.0,25,22,4,47,51,0.33783783783783783,0.2972972972972973,0.05405405405405406,0.6351351351351351,0.6891891891891891
2016-17,Regular Season,202340,Avery Bradley,55.0,34,10,6,44,50,0.6181818181818182,0.18181818181818182,0.10909090909090909,0.8,0.9090909090909091
2016-17,Regular Season,2594,Kyle Korver,67.0,36,11,3,47,50,0.5373134328358209,0.16417910447761194,0.04477611940298507,0.7014925373134329,0.746268656716418
2016-17,Regular Season,203902,Semaj Christon,64.0,31,12,7,43,50,0.484375,0.1875,0.109375,0.671875,0.78125
2016-17,Regular Season,1627747,Caris LeVert,57.0,31,15,3,46,49,0.543859649122807,0.2631578947368421,0.05263157894736842,0.8070175438596491,0.8596491228070176
2016-17,Regular Season,1891,Jason Terry,74.0,26,21,2,47,49,0.35135135135135137,0.28378378378378377,0.02702702702702703,0.6351351351351351,0.6621621621621622
2016-17,Regular Season,203585,Rodney McGruder,78.0,25,20,4,45,49,0.32051282051282054,0.2564102564102564,0.05128205128205128,0.5769230769230769,0.6282051282051282
2016-17,Regular Season,2733,Shaun Livingston,76.0,22,19,8,41,49,0.2894736842105263,0.25,0.10526315789473684,0.5394736842105263,0.6447368421052632
2016-17,Regular Season,203200,Justin Holiday,81.0,32,14,2,46,48,0.3950617283950617,0.1728395061728395,0.024691358024691357,0.5679012345679012,0.5925925925925926
2016-17,Regular Season,201196,Ramon Sessions,50.0,32,13,3,45,48,0.64,0.26,0.06,0.9,0.96
2016-17,Regular Season,202714,Shelvin Mack,55.0,21,21,6,42,48,0.38181818181818183,0.38181818181818183,0.10909090909090909,0.7636363636363637,0.8727272727272727
2016-17,Regular Season,1626179,Terry Rozier,74.0,33,9,6,42,48,0.44594594594594594,0.12162162162162163,0.08108108108108109,0.5675675675675675,0.6486486486486487
2016-17,Regular Season,2216,Zach Randolph,73.0,37,10,1,47,48,0.5068493150684932,0.136986301369863,0.0136986301369863,0.6438356164383562,0.6575342465753424
2016-17,Regular Season,201162,Jared Dudley,64.0,29,10,8,39,47,0.453125,0.15625,0.125,0.609375,0.734375
2016-17,Regular Season,1626196,Josh Richardson,53.0,28,12,7,40,47,0.5283018867924528,0.22641509433962265,0.1320754716981132,0.7547169811320755,0.8867924528301887
2016-17,Regular Season,203490,Otto Porter Jr.,80.0,32,11,4,43,47,0.4,0.1375,0.05,0.5375,0.5875
2016-17,Regular Season,203503,Tony Snell,80.0,20,18,8,38,46,0.25,0.225,0.1,0.475,0.575
2016-17,Regular Season,101161,Amir Johnson,80.0,38,5,2,43,45,0.475,0.0625,0.025,0.5375,0.5625
